landuse,lithology,DTM（DEM）,slope,curvature,aspect,NDVI,SPI,TWI,dis2road,dis2drainage,dis2catchment,dis2faults,DV,X,Y,label
2,3,68,51.93317032,44.14744186,71.56504822,5034,1.507275224,1.01845336,55.92239008,897.1285647,2647.585816,527.9198311,-0.545656979,831980,822522,1
2,3,34,30.48226929,38.37841034,329.0362549,6899,0.732903779,1.792824864,21.76688282,239.499708,5773.034223,573.8020966,2.454012156,814300,834030,1
2,3,153,20.00118828,45.23481369,146.3099365,7813,0.598819256,2.620056629,4.59114565,56.7490569,1.935369135,1129.348205,-0.277163327,831744,827001,1
1,3,250,22.14136505,40.74155807,209.7448883,3678,0.710247874,2.508627892,8.167741683,737.7424313,5378.963781,758.0267801,-7.3338027,810420.5,828840.5625,0
3,3,46,66.41997528,66.3549881,153.15271,4729,2.091890335,0.433838457,9.576892924,73.08799555,2095.485896,193.1988791,1.669323802,832790,822365,1
3,3,390,32.43392181,24.79258728,6.842772484,7428,0.809442639,1.716286063,31.14054321,670.6816364,86.57644242,397.2837498,0.256915212,837069.75,823828.9375,0
3,3,278,27.23695374,30.90301704,281.3099365,7204,0.598782182,1.926946521,17.30866957,1093.238599,615.0508203,706.6526341,-0.000001,834086.1875,824987.5,0
1,3,7,0.000001,26.25515747,-1,1513,-5,6,169.4380208,1152.227657,3210.579944,1128.055296,-0.001376619,827468.75,822371.5625,0
3,2,16,0.000001,10.79008198,-1,3586,-5,6,22.79638039,222.4248653,1172.251516,439.1165301,0.070792519,821491.875,831487.1875,0
3,3,283,22.59803391,61.48379135,345.9637451,7282,0.386321902,2.139406681,11.32292911,217.7368086,440.8699079,284.2298499,-0.611110449,835260,814380,1
3,3,506,15.20510769,11.26035404,291.8014221,7522,0.306711286,2.91216445,125.1800344,612.1232482,3219.567424,443.8215697,-3.747102737,835612.8125,829328.5,0
3,3,91,34.14088821,58.83893967,135,6869,0.874392271,1.651336432,15.28277947,35.8754042,2862.377939,80.8157703,-0.128221631,838230,831340,1
3,1,102,56.63220978,66.50534058,158.5522614,6828,2.027118921,1.191756845,10.30858227,717.0162122,2336.643007,108.8818547,-1.90234375,830834,814909,1
2,3,72,39.69713593,58.94073868,199.5366516,7593,1.076693177,1.449035525,36.74511711,47.31674358,795.2954427,962.3405581,1.278068781,828893,832991,1
3,1,91,18.21335602,35.05815887,327.5288086,4853,0.49786675,2.721009016,119.2698472,2807.145116,7768.22332,1242.353893,-0.249515638,822488.6875,812918.25,0
2,1,53,15.20557213,16.85275269,291.8014221,7017,0.306743205,2.91213274,239.3835258,182.7375989,853.8409733,345.6758677,-0.551309407,822908.5,831070.875,0
2,3,86,25.14807701,42.70434952,126.2538376,4956,0.853261173,2.365614653,6.00436278,167.6406617,32.52439594,1415.677059,-1.352370024,830187,826545,1
3,3,267,27.23682594,26.7135067,78.69007111,7632,0.945350289,2.273525476,220.2742614,859.7118393,337.4097525,1035.838371,-0.000001,833290.5,824695.9375,0
1,3,111,0.000001,23.62843895,-1,2025,1.5,2,0.867309774,1251.66064,3860.08755,2006.336239,-0.077417046,842753,818958,1
3,3,126,61.4180336,61.07310104,161.5650482,6305,1.870183349,0.655545294,17.22725719,358.5111144,651.7312686,1268.529774,1.191256046,835263,822665,1
3,3,40,10.87866974,16.81037903,246.8014069,6774,-0.386439949,2.912168741,8.961744006,220.4043967,4.445064076,1025.500289,-3.118726492,838658,809916,1
1,2,11,4.562990665,24.20326233,108.4349518,3702,-0.918693602,4.137569427,47.60476646,159.8354131,3135.900174,82.78746924,-0.655103564,811200,815434.875,0
3,1,147,37.09985352,56.23114777,334.2900391,7202,0.983533978,1.542194724,12.91720569,177.0802432,2220.99161,320.553573,1.19456315,831981,815899,1
3,3,215,41.83145142,69.42693329,21.50143433,7069,1.152034879,1.373693824,5.42129558,140.1444157,93.4996,167.4277683,-0.000001,806802,813008,1
3,2,11,0.000001,13.86432838,-1,6333,-5,6,18.78950941,68.36418873,8012.458758,310.0154598,-1.336623907,828881.6875,841147.1875,0
1,2,11,2.043976068,31.96690941,225,3487,-1.723467827,4.942343712,41.67859782,17.29865698,8102.415582,223.8257339,-0.978061855,828928,841234,1
1,2,0,0.000001,0.000001,-1,1316,-5,6,806.6645696,1803.450848,3644.293705,125.9679645,-0.000001,846173.1875,837850,0
3,2,20,0.000001,13.86416626,-1,4018,-5,6,17.42350342,171.7684195,4837.006255,517.6325529,-1.918061614,834974,840809.1875,0
3,2,7,10.8795681,28.78544998,156.8014069,6393,-0.039781727,3.258657455,5.209870912,11.38543089,3578.518714,540.2614603,-0.035075396,817743,814504,1
2,2,105,29.91748619,46.51794815,164.7448883,6747,1.056803107,2.162072659,2.476110036,740.2563317,3494.56523,425.9293587,1.510635614,855322,827841,1
3,3,133,8.371088028,17.08542252,30.96375656,8062,-0.306854218,3.525730133,53.79485984,29.03235194,4050.463744,327.3597175,1.440542221,834553.4375,832010.4375,0
2,1,195,28.21435547,44.92890167,41.18592453,6740,0.64020896,1.885519743,14.70174739,324.9674259,3516.816667,1198.008238,0.911859512,822734.3125,821107.125,0
3,2,17,2.043985128,30.87450218,135,6021,-1.723463416,4.94233942,10.69484878,268.0740255,263.6154439,293.1707302,-0.927749336,826167.0625,831876.125,0
1,3,220,51.05680084,60.80080795,78.23171234,6083,1.822452903,1.396422863,5.722435669,96.63488847,801.7619373,1217.221509,0.904988825,833701,815132,1
3,3,210,32.7592926,48.08997345,244.440033,7135,1.168528318,2.050347567,14.4326311,468.2564583,711.3394789,147.2732053,0.862912893,832955,826563,1
1,3,30,5.763947964,22.83921814,0.000001,6921,1.618800044,6.205245972,331.2937953,19.3389929,6983.837434,2064.011939,-0.000001,829678.25,839173.125,0
3,3,748,37.3422699,2.502348185,325.7843018,6620,2.601755619,3.142848969,152.9084409,369.9121678,339.0555451,993.0324712,-0.000001,813129.3125,813380.0625,0
2,3,83,19.45749855,6.436936855,180,6140,2.514864922,4.595831394,4.519297051,7.511643307,9.618238663,251.5452623,2.237303972,805730,809122,1
2,3,123,17.06643867,30.84068871,189.462326,6984,4.14209938,6.503920555,16.49928498,259.5737219,27.80327155,1821.48958,-0.000001,810954,810407,1
3,3,28,16.84715843,35.56072617,0.000001,4013,0.414808273,2.804067612,2.619268462,434.001008,4446.621893,2282.185544,-0.241207585,829560,809344,1
2,3,95,41.55611038,66.26354218,94.89909363,6850,1.488932848,1.729942918,22.52444666,40.61163996,26.34931412,2005.00697,-0.000001,810679,810600,1
2,3,33,32.55641937,41.84117508,251.5650482,6919,1.160734534,2.058141232,88.72539716,316.3229742,925.2748997,443.5413198,-2.043707609,836502,814705,1
3,2,24,0.000001,4.172466755,-1,2756,-5,6,1.888183735,280.6908002,784.1492908,465.0767044,-0.473398715,827643.4375,833241.4375,0
3,3,38,47.45222092,58.86915588,346.6075134,5654,1.695141315,1.52373457,18.23592578,448.5677698,4448.370326,2259.322086,-0.302033603,829576,809327,1
2,3,105,37.12706757,64.78553772,216.8699036,4234,0.984521031,1.541207671,7.573565253,537.5803954,298.7887255,1865.281172,-0.858973384,838984,809111,1
3,3,264,16.05286217,33.53972244,52.12501526,7508,0.363754272,2.855121613,13.96733411,151.0981781,578.6786014,174.9581512,0.12893787,835533,813973,1
1,3,109,11.41410065,67.52194977,90,6677,0.702560127,3.902610064,16.05053737,140.1456699,709.3398173,950.8257876,-0.404279947,836620,822730,1
3,3,8,39.16919708,67.2481308,286.189209,5657,1.404484391,1.814391375,25.43857737,174.2834976,977.6131425,577.164378,-0.33799389,839255,835823,1
3,2,11,0.000001,4.172252178,-1,4788,-5,6,24.24065033,297.9712865,794.7864956,379.3777358,-1.305692434,825286.375,831833.625,0
2,1,32,16.05197334,62.43141556,195.255127,5317,0.36369586,2.855180025,25.14508493,666.7734256,461.6944116,929.1743555,-0.211102039,813976,810811,1
1,2,73,23.18382072,50.94085693,225,7575,0.414854228,2.110874414,201.3183305,214.9713141,3852.36512,546.3295553,-0.000001,845277.8125,840638.25,0
3,3,244,59.94140244,45.65034103,6.709836006,7288,1.809809804,0.715918839,14.48128352,12.15493602,321.8264832,981.410528,1.084232569,834727,814833,1
2,3,395,2.043833733,28.78719139,135,7636,0.915519834,7.58147049,6.633064907,931.5238148,699.9158653,386.8903186,-0.000001,843999.625,827857.4375,0
2,3,162,2.043900967,44.38758087,135,7488,1.049084067,7.714969158,106.7016256,760.1729018,157.4330693,270.4206541,-0.000001,822727.6875,829639.6875,0
3,3,55,21.43553543,37.48324585,315,6875,3.618941784,5.48881197,16.757139,378.977925,388.6343482,1263.476331,0.712711275,831030,826118,1
2,3,90,65.02835846,38.9117775,66.44773865,6992,2.027066469,0.498662204,6.70450169,231.3706431,215.7593517,709.0393806,3.490833044,837016,812073,1
3,1,158,17.06765366,56.71276474,279.4623108,7153,1.468323708,3.829993725,2.408811678,4.719405341,2.690503894,156.9417157,-0.937276959,835954,824104,1
2,3,153,28.16235542,29.77443695,351.8699036,7074,1.3311764,2.580846548,105.5527057,1557.870696,2646.313049,2073.411105,0.324844152,828198,823135,1
2,2,176,27.78894615,6.035113335,196.6992493,7311,0.968871057,2.250004768,136.7513824,387.0152949,6428.081466,329.9366808,-1.586635232,848975.6875,817389.375,0
3,3,204,44.47768402,52.80321884,64.0934906,8118,1.244631052,1.281097651,126.2643001,322.0347385,466.1857782,373.8018661,-0.000001,808044.6875,811933,0
2,3,70,33.07380295,66.5541687,54.46232224,6295,0.833987951,1.691740751,12.11877886,196.8427964,12.90129794,1637.676462,2.465604305,810510,810160,1
2,3,20,0.000001,0.000001,-1,7938,-5,6,24.50754627,601.0491219,7759.109086,199.6783268,-1.871167421,828128,841628.5,0
1,2,16,0.000001,0.000001,-1,2322,-5,6,10.98989152,112.442085,5426.064197,1164.518608,-1.104426265,835140.375,841740.75,0
2,2,94,26.78112793,28.58227539,180,7014,0.925692379,2.293183565,46.73088857,136.3189463,2841.01671,315.4965384,-1.241680503,842082.875,841313.3125,0
3,3,178,24.95465088,68.17483521,192.5288086,5970,1.53760767,3.06756258,46.72564377,232.9444319,901.8883671,1218.171549,-1.35968411,831975,814004,1
1,3,38,10.31414986,23.56964493,33.69006729,6660,-0.094388068,3.313263893,75.94074054,1.254974579,1927.195178,46.14693284,-2.509536266,811349.625,814145.6875,0
3,3,210,40.77672577,60.40660095,290.5560303,6488,1.461480737,1.757395029,107.747025,740.46113,1187.215743,725.0921529,-1.776862025,842503,821941,1
2,3,164,30.89087105,65.09623718,332.3540344,7660,0.749153256,1.776575446,77.00538051,520.4962275,297.1424767,1306.633779,1.442005038,834880,822975,1
2,2,140,4.082701206,37.37194443,315,7105,-6.3199687,16.70588303,353.0915803,62.28584882,1268.815595,731.640355,-0.000001,853684.9375,830816.875,0
2,3,389,40.31080627,28.48506927,67.24902344,7290,1.791592002,2.120431185,9.803874157,161.3151199,7324.943476,1300.434134,-0.000001,838015.125,845203.875,0
2,3,274,32.26750183,18.84077644,182.2906036,7567,1.842737913,2.762432337,33.2069096,34.71085234,1475.790258,544.9126786,-0.000001,838269.125,838896.1875,0
1,3,23,5.763885021,4.700753212,0.000001,3015,-1.03036952,3.556098223,12.74292864,920.3307422,3047.852992,239.4497926,1.50573802,824498.4375,838577.0625,0
3,3,33,44.42082214,72.64544678,168.1113434,6642,1.589219451,1.629656434,125.5309382,137.3760626,1015.915606,73.43109701,-0.003949841,815767,811946,1
1,3,47,4.562986374,73.48165894,251.5650482,5973,-0.918694556,4.137570381,38.08524043,383.4322843,8.539143037,308.2352998,-1.215196967,836455,824978,1
1,3,72,8.123927116,68.0767746,135,4209,1.26209414,5.155454636,11.53482535,877.9842596,621.0621777,2295.685696,2.032794237,839150,808695,1
3,3,158,30.15727997,63.20173264,357.510437,6969,1.818499804,2.904453516,7.549344395,540.7624884,639.1339595,284.9322712,0.111726508,835335,825510,1
1,2,5,6.439537525,12.57134438,243.4349518,3505,-0.918682933,3.444411516,89.06388589,328.3609841,277.9048416,621.5378232,-0.485625893,820939.4375,835209.9375,0
1,3,35,69.89078522,28.25326157,308.2464294,6706,2.267629623,0.25809902,17.7916852,63.68696744,2711.306715,128.184976,-1.610406995,840755,820663,1
3,3,57,18.60962677,37.2514267,12.99461651,6775,0.52094686,2.697928905,7.678732438,1040.949857,1045.974875,1632.648853,-0.858505905,845336,827272,1
1,1,5,4.562487125,33.24522781,341.5650635,1307,-5,6,39.86651157,99.82098459,4261.609368,1524.983363,1.784947276,835226.125,819018.75,0
3,3,156,25.648283,51.23768234,183.0127869,7984,1.974406481,3.441693783,14.20503416,162.9398019,547.7779993,1206.760164,1.339482903,834504,822765,1
1,1,7,0.000001,0.000001,-1,1927,-5,6,11.02194022,359.3256579,2278.858768,1980.426161,0.040828221,836689.8125,835088.875,0
3,2,61,6.111350536,45.94272232,135,8019,1.773056388,6.24161005,127.6246922,505.2116295,2608.051039,375.2892999,-0.000001,817110.8125,813337.4375,0
1,3,265,12.71896172,45.6730423,153.4349518,4402,0.120922498,3.09795332,6.060229308,624.1649136,5355.536786,647.4702599,7.703420162,810453.4375,828952.5,0
3,3,81,26.37192154,46.59410858,345.2564392,7987,0.907842398,2.311033487,476.3989781,666.5871738,1588.025918,527.3495328,-0.000001,802135.3125,810542,0
1,2,4,0.000001,21.90403557,-1,7790,-5,6,43.02061484,745.8551644,6194.404222,67.29279296,-0.362992942,826187.5,841478.1875,0
1,3,24,0.000001,30.14603615,-1,3666,-7.33853817,15.68731308,3.510122749,826.5257416,3617.854414,498.3423796,-0.904830456,835572.5625,818019.25,0
3,3,55,58.09297562,77.9719696,171.8699036,6496,2.083264112,1.135611653,17.55261008,972.2687755,1028.11547,479.4848853,1.067316651,837990,816215,1
3,3,30,31.24797249,68.48851013,16.92751312,4428,1.109826565,2.10904932,12.51794337,1112.356144,1105.845357,974.378254,-2.178582907,845930,826430,1
3,3,20,17.91065025,53.80512619,51.34019089,7887,0.133369476,2.392359257,1.039665901,22.07030683,4832.817666,760.7181728,0.634110749,834055,834415,1
3,3,14,0.000001,0.000001,-1,2454,-5,6,26.29566962,440.6663907,1534.324325,875.3432479,-0.81383729,814488.75,827626.75,0
3,1,78,44.75804901,31.03171349,345.2564392,6439,1.254418492,1.271310091,6.639492226,785.4363292,3159.262642,2630.471455,0.902499974,843701,820279,1
3,3,134,32.55728531,71.98072815,251.5650482,7761,1.160767913,2.058107853,5.029593231,290.3677582,1305.41564,200.9605469,-1.651652098,834734,826110,1
2,1,724,24.29691696,12.56633663,26.56505013,6006,2.605912209,4.196482658,76.05356987,233.4960742,1179.864067,662.641683,-0.000001,815067.125,814266.6875,0
2,3,43,16.84900475,38.26797104,90,7686,1.513536811,3.902563572,5.415104264,478.5070924,6546.534638,232.489344,0.028514612,832098.375,806048.8125,0
1,3,20,2.044071436,42.01668167,135,4559,-1.723421097,4.942296982,8.582732551,1209.496461,4437.801794,269.518435,0.711714566,816253.4375,834167.25,0
2,3,49,25.14554977,31.57109261,306.2538452,0,0.853146434,2.365729332,53.63871104,1196.683137,1150.582467,670.0481659,-1.211867332,836925.9375,810723,0
2,3,161,27.23796272,38.05715561,258.6900635,6051,0.598825395,1.926903248,48.26318955,79.29211315,216.1323973,2077.435663,-2.908112764,830840,827338,1
3,3,234,22.59638214,23.82237244,14.03624249,7632,3.521734953,5.274982452,96.75495784,11.58143288,2512.539724,661.5866788,-0.000001,836308.8125,838771.9375,0
3,2,9,33.07491684,28.58347321,305.5376892,6158,0.834030449,1.691698194,4.462706334,798.5841149,6025.953555,62.603506,0.109564081,826121,841267,1
3,2,47,15.93460464,12.19433403,135,7632,1.965399623,4.472352028,79.87083714,356.7984279,3658.67993,143.063951,5.170000076,856193.8125,830982.4375,0
3,1,44,47.59171295,69.92710114,154.0256042,5022,1.700029254,1.518846512,6.316936467,524.7991295,395.0245191,499.1899981,-0.540335238,843729,823427,1
2,3,36,17.0687027,54.58389282,260.5376892,7749,0.428668261,2.790207624,50.68078089,784.542241,1074.364268,1332.569083,-3.711954117,808112.25,808451.0625,0
3,3,145,17.90986824,31.55599022,38.65980911,8111,0.133322835,2.392405748,380.6075552,63.08450541,1286.931358,410.6048282,-0.000001,815918.1875,812685.75,0
3,3,116,38.7326622,52.69588852,167.27565,6300,1.042326689,1.483402014,31.38021912,141.5271667,96.70623309,1620.883905,-0.847500265,831073,826853,1
1,2,0,2.889235735,51.83311081,90,2110,-5,6,35.57551464,973.1814181,1605.547688,256.0904062,0.688324213,822668.5625,838263.5,0
3,3,18,41.83295059,65.49820709,201.5014343,5049,1.15208745,1.373641133,0.475662846,105.6650123,325.7884433,291.7463204,-1.555362463,827728,825466,1
1,3,85,8.124659538,26.27980995,45,7066,1.608759165,5.501936913,5.392255462,270.3548862,136.2886,202.5995338,-0.000001,806500,813650,1
1,1,7,0.000001,4.172988415,-1,1194,-2.184357643,20.84149361,6.983693842,776.1944414,4979.930623,433.4586238,0.432545424,810667.75,817441.5625,0
3,3,51,34.47014618,35.20124817,323.9726257,7412,0.886735737,1.638993025,71.13221991,823.366062,101.0534128,396.8948973,-0.401102662,843000,813825,1
1,3,34,8.125193596,74.97187042,225,3147,1.049209952,4.942254543,5.983462034,122.63082,2340.792594,887.092861,-1.406279325,842851,817263,1
3,3,118,26.77971458,7.28282547,323.1300964,7531,3.063964128,4.431577682,58.3398694,643.3209938,3722.427483,1100.807445,-0.000001,825844.0625,837986.6875,0
2,3,146,12.71983337,22.76408005,63.43494797,6697,2.547008514,5.523897648,48.14649273,503.0454255,3.932792694,452.4630057,-0.000001,806252,813600,1
1,3,77,21.02760887,5.597126484,156.8014069,6084,0.653410494,2.565465212,2.497818638,40.86804155,20.38434697,1583.739916,-1.497374177,830420,826550,1
2,2,28,15.57650661,22.72784424,264.8055725,0,0.33204478,2.886831045,111.868887,1014.713102,2142.167055,349.0324581,-0.979650974,851633.4375,826137.875,0
3,3,116,31.42122459,19.6478672,218.2901611,7666,0.770060599,1.755668044,20.70822797,159.7342735,713.456148,1110.016979,1.120698929,837116,822883,1
2,3,92,24.95334625,62.33733749,40.60129547,7599,1.537547946,3.067622185,6.889416254,50.8011123,2789.989592,108.8710283,-0.000001,836649,839573,1
2,3,20,48.24150085,72.63677216,14.34933186,6986,1.7228297,1.496046185,15.13749406,423.1197433,3130.683884,261.9927953,-0.858016729,817753,811174,1
1,3,22,33.34797287,44.57700348,85.60129547,3078,1.19100368,2.027872086,20.15384763,241.004629,143.6468516,380.4925248,0.968517721,833190,812358,1
1,2,13,6.110862255,46.42511749,135,8160,-0.624919355,3.843795061,111.1601552,303.180361,41.83880496,757.9293139,-0.000001,809318.375,808967.5625,0
3,3,45,11.75499821,10.46030235,194.0362396,7860,2.437554836,5.577111721,0.191844365,454.1914908,3959.221386,2242.256602,-0.707343638,830048,809565,1
1,1,21,6.111069202,20.6797657,135,3451,-5,6,63.85829661,44.67724594,525.6073024,147.8623796,1.09822619,820618.75,830018.75,0
2,3,40,42.01131821,46.26690292,168.6900635,4338,1.158349752,1.367378831,17.87781056,16.54111468,1688.987233,554.8509523,0.02167776,833275,822380,1
2,1,325,35.31682587,12.49318981,184.0856171,7079,0.918231487,1.607497215,183.8865241,111.8636296,190.1877858,2.866349332,-4.378453732,817631.5625,827318,0
3,3,23,54.99081802,68.04664612,315,6473,1.61890173,0.906826973,39.12796002,1087.689571,786.1859312,571.7697611,-0.083865888,842125,815888,1
3,3,56,4.56310606,27.11210251,18.43494797,7395,1.278556466,6.334768772,16.15878698,258.6451522,8388.999165,5673.787564,0.35331738,821710,807208,1
1,1,5,0.000001,0.000001,-1,3106,-5,6,9.853541309,121.1677702,1316.087891,743.0280199,0.513042152,814826.0625,827071.125,0
3,3,97,46.97105789,49.63439178,254.9816437,7290,1.331721425,1.194007277,35.35945607,367.4349742,1867.309988,2002.944303,2.429400921,839212,822590,1
3,1,69,31.4221859,34.13078308,51.70983505,7233,0.770098388,1.755630255,17.92195195,116.4511011,1789.708645,2042.939139,-0.000001,849273.5,834532.375,0
1,2,32,2.044053793,29.8628273,225,1268,-1.723429799,4.942305565,320.0861601,2296.165341,2769.47077,1387.58191,-3.960076571,846438.875,814502.3125,0
3,3,85,61.50950241,63.74608994,0.784823835,6764,2.220561028,0.998314857,18.31665262,11.97016594,883.8901943,641.8046885,-0.606235385,835337,815100,1
